The New Grove Dictionary of Music & Musicians: Volume 11,Stanley Sadie,,"Macmillan Publishers, Ltd.",,,Dictionary,English,,,,1980,1,1,,,,NY
The New Grove Dictionary of Music & Musicians: Volume 12,Stanley Sadie,,"Macmillan Publishers, Ltd.",,,Dictionary,English,,,,1980,1,1,,,,NY
The New Grove Dictionary of Music & Musicians: Volume 13,Stanley Sadie,,"Macmillan Publishers, Ltd.",,,Dictionary,English,,,,1980,1,1,,,,NY
The New Grove Dictionary of Music & Musicians: Volume 14,Stanley Sadie,,"Macmillan Publishers, Ltd.",,,Dictionary,English,,,,1980,1,1,,,,NY
The New Grove Dictionary of Music & Musicians: Volume 15,Stanley Sadie,,"Macmillan Publishers, Ltd.",,,Dictionary,English,,,,1980,1,1,,,,NY
The New Grove Dictionary of Music & Musicians: Volume 16,Stanley Sadie,,"Macmillan Publishers, Ltd.",,,Dictionary,English,,,,1980,1,1,,,,NY
The New Grove Dictionary of Music & Musicians: Volume 17,Stanley Sadie,,"Macmillan Publishers, Ltd.",,,Dictionary,English,,,,1980,1,1,,,,NY
The New Grove Dictionary of Music & Musicians: Volume 18,Stanley Sadie,,"Macmillan Publishers, Ltd.",,,Dictionary,English,,,,1980,1,1,,,,NY
The New Grove Dictionary of Music & Musicians: Volume 2,Stanley Sadie,,"Macmillan Publishers, Ltd.",,,Dictionary,English,,,,1980,1,1,,,,NY
The New Grove Dictionary of Music & Musicians: Volume 20,Stanley Sadie,,"Macmillan Publishers, Ltd.",,,Dictionary,English,,,,1980,1,1,,,,NY
The New Grove Dictionary of Music & Musicians: Volume 3,Stanley Sadie,,"Macmillan Publishers, Ltd.",,,Dictionary,English,,,,1980,1,1,,,,NY
The New Grove Dictionary of Music & Musicians: Volume 4,Stanley Sadie,,"Macmillan Publishers, Ltd.",,,Dictionary,English,,,,1980,1,1,,,,NY
The New Grove Dictionary of Music & Musicians: Volume 5,Stanley Sadie,,"Macmillan Publishers, Ltd.",,,Dictionary,English,,,,1980,1,1,,,,NY
The New Grove Dictionary of Music & Musicians: Volume 6,Stanley Sadie,,"Macmillan Publishers, Ltd.",,,Dictionary,English,,,,1980,1,1,,,,NY
The New Grove Dictionary of Music & Musicians: Volume 7,Stanley Sadie,,"Macmillan Publishers, Ltd.",,,Dictionary,English,,,,1980,1,1,,,,NY
The New Grove Dictionary of Music & Musicians: Volume 8,Stanley Sadie,,"Macmillan Publishers, Ltd.",,,Dictionary,English,,,,1980,1,1,,,,NY
The New Grove Dictionary of Music & Musicians: Volume 9,Stanley Sadie,,"Macmillan Publishers, Ltd.",,,Dictionary,English,,,,1980,1,1,,,,NY
The New Grove Dictionary of Opera: Volume I,Stanley Sadie,,"Macmillan Reference, Ltd.",,,Dictionary,English,,,,1997,1,1,,,,NY
The New Grove Dictionary of Opera: Volume II,Stanley Sadie,,"Macmillan Reference, Ltd.",,,Dictionary,English,,,,1997,1,1,,,,NY
The New Grove Dictionary of Opera: Volume III,Stanley Sadie,,"Macmillan Reference, Ltd.",,,Dictionary,English,,,,1997,1,1,,,,NY
The New Grove Dictionary of Opera: Volume III,Stanley Sadie,,"Macmillan Reference, Ltd.",,,Dictionary,English,,,,1997,1,1,,,,NY
The New Grove Guide to Mozart And His Operas,Julian Rushton,,Oxford University Press,,,Biography/Guide,English,,,,2007,1,1,,,,NY
The New Grove: Masters of Italian Opera,"Philip Gossett, William Ashbrook, Julian Budden, Friedrich Lippman, Andrew Porter, Mosco Carner",,"W. W. Norton & Comapny, Inc.",,,Dictionary,Englishg,,,,"1980,The New Groove Dictionary; Rossini, Donizetti, Bellini, Verdi, Puccini",1,1,,,,NY
The New Kobbe's Complete Opera Book,The Earl of Harewood,G. P. Putnam's Sons,,,,Encyclopedia,English,,,,"1919, Edition 4; 1976",1,1,,,,NY
The New Kobbe's Opera Book,"The Earl of Harewood, Anthony Peattie",,"G. P. Putnam's Sons, Inc.",,,Encyclopedia,English,,,,2002; Eleventh Edition,1,1,,,,NY
The New Oxford Companion to Music: Volume I,Denis Arnold,,Oxford University Press,,,Encyclopedia,English,,,,1983,1,1,,,,NY
The New Oxford Companion to Music: Volume II,Danis Arnold,,"Oxford University Press, Inc.",,,Encyclopedia,English,,,,1983,1,1,,,,NY
The New York City Opera: An American Adventure with the Complete Annals,Martin L. Sokol,,"Macmillan Publishing Co., Inc.",,,Guide,English,,,,1981,1,1,,,,NY
The New York Times' Essential Library: Opera,Anthony Tommasini,,"Henry Holt & Company, LLC.",,,Guide,English,,,,2004,1,1,,,,NY
The NPR Listener's Encyclopedia of Classical Music,Ted Libbey,,"Workman Publishing Company, Inc.",,,Encyclopedia,English,,,,2006,1,1,,,,NY
The Old Maid and the Thief/The Medium (DVD),Gian Carlo Menotti,,Gian Carlo Menotti,,,Opera Performance,GERMAN,,,,1961 Wiener Volksoper TV Recording,1,1,DVD,,,NY
The Opera Gala (DVD),,,,,,Concert DVD,,,,,"2007 Baden-Baden; Anna Netrebko, Elīna Garanča, Ramon Vargas, Ludovic Tezier",1,1,DVD,,,NY
The Opera Libretto Library,Avenel Books,,Avenel Books,,,Libretto/Guide,"English, German, Italian, French",,,,"1980; Crown Publishers, Inc.",1,1,,,,NY
"The Opera Quarterly: Volume I, Number IV","Sherwin Sloan, Irene Slloan",,The University of North Carolina Press,,,Encyclopedia,English,,,,"1983; Volume I, Number IV--Winter 1983",1,1,,,,NY
The Opera: A History of its Creation and Performance,"Wallace Brockway, Herbert Weinstock",,"Simon & Schuster, Inc.",,,Guide,English,,,,1941,1,1,,,,NY
The Operas of Mozart,William Mann,,"Oxford University Press, Inc.",,,Guide,English,,,,1977,1,1,,,,NY
The Orchestral Composer's Point of View: Essays on Twentieth-Century Music by Those Who Wrote it.,"Robert Stephan Hines, William Schuman",,University of Oklahoma Press,,,Guide,English,,,,1970,1,1,,,,NY
The Oxford Dictionary of Opera,"John Warrack, Ewan West",,"Oxford University Press, Inc.",,,Dictionary,English,,,,1992,1,1,,,,NY
The Oxford Illustrated History of Opera,Roger Parker,,"Oxford University Press, Inc.",,,Guide,English,,,,1994,1,1,,,,NY
The Pharaoh's Daughter (DVD),Pierre Lacote,,Theophile Gautier,,,Ballet Performance,,,,,2003-Soloist and Dancers of Bolshoi Theatre,1,1,DVD,,,NY
The Pirates of Penzance (DVD),Sir Arthur Sullivan,,Sir William Schwenck Gilbert,,,Opera Performance,English,,,,"1994 Queensland Performing Arts Centre; Jon English, Helen Donaldson",1,1,DVD,,,NY
The Promise of Music (DVD,,,,,,Documentary,Spanish,,,,"A Documentary by Enrique Sanchez Lansch; Featuring a concert performance at the 2007 Bonn Beethoven Festival; Simon Bolivar Youth Orchestra of Venezuela, Directed by Gustavo Dudamel",1,1,DVD,,,NY
The Queen of Spades,Peter Ilytch Tchaikovsky,,Modeste Tchaikovsky,,Piano,Score- PV,ENGLISH,,,,English Version by Rosa Newmarch,0,0,,,,NY
The Queen of Spades,Pyotr Ilyich Tchaikovsky,,Modeste Tchaikovsky,,Piano,Score- PV,ENGLISH,,,,"G. Schirmer, Inc.; English Version by Rosa Newmarch",2,2,,,,NY
"The Queen's Throat: Opera, Homosexuality, and the Mystery of Desire",Wayne Koestenbaum,,Simon & Schuster,,,Guide,English,,,,1993; Poseidon Press,1,1,,,,NY
The Ring Cycle (Blu-Ray),Richard Wagner,,Richard Wagner,,,Opera Performance,German,,,,"2008 Weinmar National Theatre; Das Rheingold, Die Walkure, Siegfried, Gotterdammerung; Frieder Aurich, Kirsten Blanck, Erin Caves, Catherine Foster, The Chorus of the Weimar national Theatre",1,1,,,,NY
The Ring: Metropolitan Opera,"Gerald Fitzgerald, Patrick O'Connor, Gregory Downer",,"The Metropolitan Opera Guild, Inc.",,,Guide,English,,,,1988,1,1,,,,NY
The Russian Stravinsky,Joseph Horowitz,,The Brooklyn Philharmonic Orchestra,,,Guide,English,,,,1993,1,1,,,,NY
The Selected Writings of Zoltan Kodaly,Zoltan Kodaly,,"Boosey & Hawkes Music Publishers, Ltd.",,,Story Compilation,English,,,,"1964, Edition Two; 1974",1,1,,,,NY
The Shephard's Chorus from Amahl and the Night Visitors,Gian Carlo Menotti,,G. Schirmer,SATB,,,English,,,,,1,1,,,,NY
The Sleeping Beauty (DVD),Peter Ilych Tchaikovsky,,,,,Ballet Performance,,,,,"1999 Opera Bastille; Ballet de l'Opera de Paris; Choeographed by Rudolf Nureyev; Aurelie Dupont, Manuel Legris, Orchestra of the Opera National de Paris",1,1,DVD,,,NY
The Tempest,Thomas Ades,,Meredith Oakes,,Piano,Score- PV,English,,,,,1,1,,,,NY
The Timetables of History: A Horizontal Linkage of People and Events,"Bernard Grun, Werner Stein, Daniel J. Boorstin",,"Simon & Schuster, Inc.",,,Encyclopedia,English,,,,"1946, Fourth Edition; 1982",1,1,,,,NY
The Timetables of History: A Horizontal Linkage of People and Events--The New Third Revised Edition,"Bernard Grun, Werner Stein",,Simon & Schuster,,,Encyclopedia,English,,,,1975: Third Edition,1,1,,,,NY
The Tristan Chord: Wagner and Philosophy,Byran Magee,,Owl Books,,,Biogrpahy,English,,,,"2000; Henry Holt & Company, LLc.",1,1,,,,NY
The Turn of the Screw (DVD),Benjamin Britten,,Myfanwy Piper,,,FILM,English,,,,"2005 BBC; Mark Padmore, Lisa Milne",1,1,DVD,,,NY
The Wagner Operas,Ernest Newman,,"Alfred A. Knopf, Inc.",,,Biography/Guide,English,,,,1949,1,1,,,,NY
The World Treasury of Grand Opera,George R. Marek,,"Harper & Brothers, Inc.",,,Guide,English,,,,1957,1,1,,,,NY
Thee We Adore,"Candlyn, T. Frederick H.",,St. Thomas Aquinas,SATB,Organ,Religious,English,USA,Hymn,Anthem for mixed voices,"Founded on the plainsong hymn ""Adoro te devote""",1,1,,,,NY
Then I Will Jehovah's Praise,"Handel, George Friderick","ed. Powell, Robert",Unknown,Unison,Piano/Organ,Baroque Oratorio,English,England/ Germany,Religious,"Handel, Interval Recognition, Ornamentation",This piece -although unison- has many difficulties. The melody line is very hard to sing with many ornamentations and large leaps.,1,1,,,,NY
"Then Shall They Know (from ""Samson"")","Handel, George Frideric","ed. Malin, Don","Hamilton, Newburgh",SATB,Piano/ Organ,Baroque Oratorio,English,England,Religious,"Handel, Baroque, Oratorios","From the Great work by Handel, Samson. This piece is a forceful statement intending to bolster the faltering faith of Samson, and also to impress his captors, the Philistines. Chorus begins in the fugal style and ends with a powerful homphonic statement.",1,1,,,,NY
There is a Garden,"Bernstein, Leonard",,"Bernstein, Leonard",Unison,Piano,20th Century Opera,English,USA,"Dreams, Resolution of Conflict","Bernstein, America -1950'sw Conflict Resolution","A very intersting piece. Meoldy is repetitive and chorus/ refrain is very easy to sing and quite lovely. There are difficulties in places, large leaps and difficult phrasing. Orginally an ""aria"" in the one act opera ""Trouble in Tahiti"" but Leonard Bernste",3,3,,,,NY
There is no Rose of such Virtue,"Joubert, John",,,SATB,,,English,,,,,1,1,,,,NY
There shall a Star from Jacob come Forth,"Mendelssohn, Felix",,,SATB,,,English,,,,,1,1,,,,NY
There was an Old Woman,"Benjamin, Tom",,British Nursery Rhyme,SA,piano,Children's Song,English,,nursery rhyme,"diction, story telling, harmony",Playful text in a fast tempo,1,1,,,,NY
There's a Hole in the Bucket,"John M. Feierabend, Jill Trinka",,,,,,English,,,,"CD; GIA Publications, Inc.",1,1,,,,NY
They had a Dream,"Shea, John","Gilpin, Greg",,2-part,,,English,,,,,24,24,,,,NY
"Think Now, My Soul, of Jesus Christ","Bach, Johann Sebastian","Kemmer, George","Bach, J.S.",SATB,Piano,Baroque,English,Germany,Religious,"Bach, J.S.",Quite Difficult. Alto part is low and soprano part is high. Some tricky melodic passages with great amounts of ornamentation.,1,1,,,,NY
This is the Moment,"Wildhorn, Frank. Bricusse, Leslie","Chinn, Teena",,SATB,,,English,,,,,1,1,,,,NY
This is the Record of John,"Gibbons, Orlando",,Biblical -John I,SAATB,Organ,Renaissance/ Baroque,English,England,Religious,Renaissance/ Baroque,"This English Verse Anthem should be sung with the utmost simplicity. Its contrasts arise through the juxtaposition of solo and choral textures, rather than imposed dynamics or dramatic declamation.",1,1,,,,NY
This Is The Truth,Traditional,"McAnuff, John Brian",Traditional,SATB,A Cappella,Traditional,English,USA,Religious,"5/4, 3/2 meters. Harmony, Legato",English Traditional. Simple but not easy piece for meter,1,1,,,,NY
This Lamp in My Window,"Kallman, Daniel",,"Lobel, Arnold",2-part,Piano,Contemporary,English,USA,Frienship/ Helpfulness,"Dissonance v. consonance, Phrasing",Goregours and warm. Easy to sing. Lovely dissonance that is easily resolved and sweet to the ear.,1,1,,,,NY
This Land is Your Land,Woody Guthrie,Robert de Cormier,Woody Guthrie,2 part,piano,"Folk Song, Patriotic",English,America,,Freedom,,1,1,,,,NY
This Little Light of Mine,Traditional,Ginger Littleton,,2-part,Piano,,English,,,,,26,25,,,,NY
This Modern Music: A Guide for the Bewildered Listener,John Tasker Howard,,Thomas Y. Crowell Company,,,Guide,English,,,,1942,1,1,,,,NY
Thou Dost Crown the Year with Thy Goodness,"Pinkham, Daniel",,,SATB,,,English,,,,,1,1,,,,NY
Thou Wilt Keep Him,"Wesley, Samuel S.","ed. Hinshaw, Don",Biblical Isiah,SAATB,Piano,Classical,English,England,Religious,Classical Era,Challenging. Good fro developing range in all parts. Each parts has individuality and difficulties. Alto II part can aslso be sung as Tenor I part.,1,1,,,,NY
Though Philomela lost her Love,"Morley, Thomas",,unknown,SSA,a capella,madrigal,English,England,love,"Elisabethan madrigal, changes from duple to triple meter","fast tempo, playful use of fa-la- la syllables in most of the song",1,1,,,,NY
Three Appalachian Children's Songs,Multiple Composers,"DePuit, Jerry",,SATB,,,English,,,,,1,1,,,,NY
Three Birthday Madrigals for Upper Voices,"Rutter, John",,Shakespeare,Varies,Piano,Jazz,English,England,Birthday,"John Rutter, Jazz, Birthday","1 copy of each : No.1 It was a lover and his lass, No.2 My true love hath my heart , No.3 When daisies pied",3,3,,,,NY
"Three Choruses from ""Dido and Aeneas""","Purcell, Henry","Craig, Don. Mason, Harold E.",SATB,English,,,,,,,,1,1,,,,NY
Three Dominican Folksongs,Traditional,"Nunez, Francisco",Traditional,Unison/opt. 2nd voice,Piano,Folksong,Spanish,Dominican Republic,Various,Discussion of Folk music related to story telling.,"Three Dominican Folksongs: ""Brinca La Tablita"", Duermete mi Nino"", ""Arroz con Leche"", arranged for treble voices and piano. ""Arroz con Leche"" contains an optional second voice part. Each piece has it's unique feeling so the pieces can easily be done separ",27,23,,,,NY
Three Madrigals from the 17th Century (Set 1),"Bateson, Thomas; Weelkes, Thomas; East, Michael",Howard D. McKinney,,SAB,A cappella (with rehearsal accompaniment),Madrigal,English,,,,"1. Your Shining Eyes, 2. As Late In My Accounting, 3. Follow Me, Sweet Love",1,1,,,,NY
Three New Madrigals,"Althouse, Jay",,"Althouse, Jay",SAB,Piano/ a cappella,Madrigal,English,USA,"Various -Celebration, Love, Music",Madrigal,"Three new madrigals written by Althouse, may be performed as a group or individually. First is celebratory with echo sections, the second is free-flowing and rubato, the third is jovial.",7,7,,,,NY
Three Opera Choruses for Upper Voices,"Tchaikovsky, Wagner, Verdi",,,SSAA,piano or orchestra,opera choruses,"Russian, German, Italian",,opera,"complex harmony, opearatic music, legends, articulation.","Tchaikovsky - Chorus of Peasant Girls from Eugen Onegin	1	1			
Three Renaissance pieces for Treble Voices	Morley, Wilkes		unknown	SSA	a capella	elisabethan madrigal	English	England	Love	madrigal, Renaissance period	Set of three madrigals. They could also be performend separately. Aye Me, Alas, Hey Ho"", ""Love Learns by Laughing"", ""Though Philomela lost her love""",1,1,,,,NY
Three Sea Shanties,"Willcocks, Jonathan",,Traditional,SATB,a cappella,Contemporary,English,England,Sailor,"Ornamentation, legato, harmony, dotted rhythms..","Challenging, but fun piece. 3 songs about drunken sailors.",1,1,,,,NY
Three Short Anthems,"Purcell, Henry","ed. Shaw, Robert","Purcell, Henry",SATB,a cappella,Baroque,English,England,Religious,"Purcell, Shaw, Baroque","Three short anthems, can be performed separately or as a group. All very simple and diatonic. Nothing to ornate, mostly hymn-like.",1,1,,,,NY
Thy Holy Wings,Swedish Folk Tune,"Kallman, Daniel","Sandel, Lina",2-part,Piano,Folk Tune,English/ Swedish,Sweden,Religious,"Sweden, Head Voice","Very singable melody. Repetitve and easy. Diatonic, arppegiates the tonic and dominant triads throughout the melody.",1,1,,,,NY
"Thy Throne, O God, Is Forever and Ever","Latrobe, Christian I.","ed. Kroeger, Karl",Biblical,SATB,Piano/ Organ,Anthem,English,England,Religious,"Partsinging, Accents, Dynamic Markings",Moravian Anthem written by one of the most influential composers in the Moravian Church.,2,2,,,,NY
Till Morning,"Bibee, B. Wayne",,"Leavitt, Peggy",2-part,Piano,Contemporary,English,USA,Lullaby,"Scales, Legato, Poetry, Lullabies",Most diatonic. Harmony written inthirds and is sometimes even unison. Very etheral and cute.,1,1,,,,NY
"Time after Time (from ""It Happened in Brooklyn"")","Styne, Jules","Shaw, Kirby","Cahn, Sammy",SATB,Piano,Jazz,English,USA,Love,"Jazz, Dissonance, Part-singing",Tight harmonies and difficult rhythms. Recognizable tune.,1,1,,,,NY
"Time for Singing, A",Pat Messick,,Scripture,2-Part Treble,Piano,Sacred,English,,,,,1,1,,,,NY
TIPS: The Child Voice (BOOK),,,,,,Book,,,,,,1,0,Book,,,NY
To Everything There is a Season,"Henderson, Ruth Watson",,Biblical,SATB,Piano,Contemporaru,English,American,Seasons of Life,"Meter changes, poetry","Lilting song, but frequently changes meters. Changing styles throughout the piece incorporate the theme behind (love, war, peace, etc.) Uses a lot of divisi.",1,1,,,,NY
To Music (An die Musik),"Schubert, Franz",,Unknown,unison,piano,German Lieder,German/English,Germany,Praise of Music and Art,"phrasing, brreating, German, Romantic style, dynamics, interpretation","great teaching value, bewautiful melody with some technical challenges for the beginnig singer",1,1,,,,NY
To Russia With Love (DVD),,,,,,Concert DVD,,,,,The St. Petersburg Concert Live; Dimitri Hvorostovsky,1,1,DVD,,,NY
"To Thee,Oh Lord, I Stretch My Hands","Saygun, A. Adnan",,"Emre, Yunus",SATB,Piano,20th Century,Turkish/ English,Turkey,Religious,"Turkish Music, Turkey -Language, History","Chantlike, very homophonic. Difficult to sing, great and sudden dynamic changes",1,1,,,,NY
"Today, This Spring","Larsen, Libby",,"Kimes, Janice and Wilson Charles and Dickinson, Emily",2-part (SA),Piano,Contemporary,English,USA,Spring,"Poetry, Grammar, Composition",Three songs -First to are quite raucous and jovial. The third is slow with solemn beauty.,3,3,,,,NY
Together like You and Me,"Marsh, Terry","Gilpin, Greg",,2-part,,,English,,,,,1,1,,,,NY
"Toreador's Song, The (from ""Carmen"")","Bizet, Georges","Pliska, Greg and ed. Dik, David",Meilhac and Halevy,SATB,Piano,Opera,English/ French,France,Bullfighting/ Love,"Opera -Bizet, Carmen, Performance, History",#ERROR!,8,8,,,,NY
Tosca,Giacomo Puccini,,Giuseppe Giacosa and Luigi Illica,,Piano,Score- PV,Italian,,,,"G. Schirmer, Inc.; English Version by John Gutman",2,2,,,,NY
Tosca,"Giacomo Puccini, Nicholas John","John Calder, Ltd., Riverrun Press, Inc.",,,,"Guide, Libretto","English, Italian",,,,"1982, Edition Two; 1990",1,1,,,,NY
Tosca,"Giacomo Puccini, Giuseppe Giacosa, Luigi Illica, John Gutman",,"G. Schirmer, Inc.",,,Libretto,"English, Italian",,,,1956,1,1,,,,NY
Tosca (DVD),Giacomo Puccini,,Sardou L. Illica,,,Opera Performance,Italian,,,,"FILM; Gheorghiu, Alagna, Raimondi",1,1,DVD,,,NY
Tosca (DVD),Giacomo Puccini,,"Luigi Illica, Giuseppe Giacosa",,,Opera Film,Italian,,,,"TV Movie 1976; Gianfranco De Bosio, Raina Kabaivanska, Placido Domingo, New Philharmonia Orchestra",1,1,DVD,,,NY
Tosca (DVD),Giacomo Puccini,,"Luigi Illica, Giuseppe Giacosa",,,Opera Performance,Italian,,,,"Arena di Verona 1984; Eva Marton, Giacomo Aragall, Chorus and Orchestra of the Arena di Verona",1,1,DVD,,,NY
Tosca (DVD),Giacomo Puccini,,"Luigi Illica, Giuseppe Giacosa",,,Opera Film,Italian,,,,"Film 2001; Benoit Jacquot, Angela Gheorghiu, Roberto Alagna, Ruggero Raimondi, Orchestra and Chorus of the Royal Opera House- Covent Garden",1,1,DVD,,,NY
Tosca (DVD),Giacomo Puccini,,"Luigi Illica, Giuseppe Giacosa",,,Opera Performance,Italian,,,,"Teatro all Scala 2000; Maria Guleghina, Salvatore Licitra, Orchestra and Chorus of the Teatro alla Scala",1,1,DVD,,,NY
Tosca's Prism:Three Moments of Western Cultural History,"Deborah Burton, Susan Vandiver Nicassio, Agostino Ziino",,Northeastern University Press,,,Guide,English,,,,2000,1,1,,,,NY
Tosca's Rome: The Play and the Opera in Historical Perspective,Susan Vandiver Nicassio,,The University of Chicago Press,,,Guide,English,,,,"1999, Second Edition; 2001",1,1,,,,NY
Total Praise,Richard Smallwood,Patrick Barrett and Doreen Rao,Richard Smallwood,SATB,Piano,Gospel,English,America,Gospel,,,1,1,,,,NY
"Treasury of Grand Opera, A",Henry W. Simon,,Simon & Schuster,,,Score/Guide,English,,,,1946,1,1,,,,NY
Tristan und Isolde,Richard Wagner,,Richard Wagner,,Piano,Score- PV,German,,,,"G. Schirmer, Inc.; Vocal Score by Richard Kleinmichel; English version by Henry Grafton Chapman; With an Essay on the Story of the Opera by H. . Krehbiel",2,2,,,,NY
Tristan und Isolde (DVD),Richard Wagner,,Richard Wagner,,,Opera Performance,German,,,,"2005 Grand Theatre de Geneve; Jeanne-Michele Charbonnet, Clifton Forbis, Mihoko Fujimura, Albert Dohmen, Alfred Reiter, Chorus of the Grand Theatre de Geneve, Orchestra of the Suisse Romande",2,2,DVD,,,NY
"Triumphal Scene (Grand March) (from ""Aida"")","Verdi, Giuseppe","Rutter, John",,,Piano,Opera,English/Italian,Italy,Opera,"Verdi, Opera ""Aida""","From opera ""Aida"", Double chorus",1,1,,,,NY
Tu Es Petrus,"Palestrina, G","ed. Salamunovich, Paul",Biblical -Matthew 16,SSATBB,Piano -for rehearsal only,Renaissance,Latin,Italy,Religious,"Palestrina, Renaissance","A graceful, yet difficult prayer song. Was originally intended to be sung on the feast of Sts. Peter and Paul. IT is a six part motet. Legato and slow. Challenging",1,1,,,,NY
Tu Solus,"des Pres, Josquin","ed. Dunn, Thomas","des Pres, Josquin",SATB,Keyboard Reduction,Renaissance,Latin,Italy,Religious,"des Pres, Renaissance",Requires great contol and diligence. Most is marked by fermata and is very chantlike. Modal Harmony and simple rhythms.,1,1,,,,NY
Tum Balalaika,Traditional,Lois Brownsey and Larti Lunn Lantz,,2 part,piano,Folk Song,English/Yiddish,Eastern Europe,Yiddish,,Traditional Yiddish folk song with additional new text,1,1,,,,NY
Turandot,Giacomo Puccini,,"Giuseppe Adami, Renato Simoni",,Piani,Score- PV,English and Italian,,,,"G, Ricordi & C.-Milano, Franco Colombo, Inc.; English Adaptation by R. H. Elkin",2,2,,,,NY
Turandot,"Giacomo Puccini, Nicholas John","John Calder, Ltd., Riverrun Press, Inc.",,,,"Guide, Libretto","English, Italian",,,,1984,1,1,,,,NY
Turandot (Blue-Ray),Giacomo Puccini,,Giuseppe Adami/Renato Simoni,,,Opera Performance,Italian,,,,"2008; Maazel, Mehta, Guleghina, Berti",1,1,,,,NY
Turandot (DVD),Giacomo Puccini,,Giuseppe Adami/Renato Simoni,,,Opera Performance,Italian,,,,"2008; Maazel, Mehta, Guleghina, Berti",1,1,DVD,,,NY
Turandot (DVD),Giacomo Puccini,,Giuseppe Adami/Renato Simoni,,,Opera Performance,Italian,,,,"2010 Arena di Verona; Guleghina, Licitra",1,1,DVD,,,NY
Turn Back O Man,Genevan Psalter,"Holst, Gustav","Bax, Cilfford",SATB,Piano,Romantic/ 20th Century,English,England,Religious,"Holst, 20th Century","Very simple hymn, very intense and majestic.",4,4,,,,NY
"Turtle Dove, The",English Folk Song,"Shields, Valerie",Traditional,2-part,Piano,Folksong,English,England,Love,"Breath support, Head Voice, Phrasing","Beautiful melody. Easy to learn and sing. Some large leaps, requires great amount of breath support.",1,1,,,,NY
"Tutira Mai (We Stand As One) (Waiata A Ringa, An Action Song)",Traditional Maori Folk Song,Martin Ellis and Henry Leck,Canon Wi Huata,2-Part Treble,Piano,Folk,Maori,New Zealand,Folk,,,14,14,,,,NY
Twas in the moon of Wintertime,16th century French,"Baldwin, Anthony",,SATB,piano,Carol,English,France,Christmas,"breating, phrasing, intonation",unison theme for female and male voices leading to full harmony,1,1,,,,NY
Twentieth Century Music in Western Europe,Arthur Cohn,,"Da Capo Press, Inc.",,,Guide,English,,,,1965,1,1,,,,NY
Twentieth Century Theater: Volume II,Glenn Loney,,"Facts on File Publications, Inc.",,,Encyclopedia,English,,,,1983,1,1,,,,NY
Two American Folk-songs,Appalachain/ Kentucky Folksongs,"Neaum, Michael",Traditional,2-part,Piano,Folksongs,English,USA,Love,"Subdivisions, Folksongs, American History, Geography",Fun songs to sing. Can be great movement and activity songs.,1,1,,,,NY
Two Canons (Ave Maria / Allelujah),"Mozart, W.A.",,"Mozart, W.A.",Varies,a cappella,Classical,English/ Latin,Austria,Religious,"Harmony, intonation, canons","These canons can be arranged for any voice parts, and in any number of parts from (1-4). Simple, lovely and easy to sing.",2,2,,,,NY
Two Folk Hymns( 1.Amazing Grace/2.The Promised Land),"1.Anonymous 2.Durham, Miss M","Bennett, Lawrence","1. Newton, John 2. Stennett, Samuel",Unison/Three part (harmony),Rehearsal Piano,Spiritual,English,USA,Traditional,American History,"This is an earlier version of ""Amazing Grace"" written to do acappella with 3 parts but can easily be done as a unison or 2 part. Piano accompaniment is simple and, although meant only for rehearsal, can be used in performance. Second song, ""The Promised",1,1,,,,NY
Two Hymns of Praise,"Crueger, J.","Rutter, John","Finkart, M.",SATB/Unison,Organ,Baroque,English,Unknown,Religious,"Chord Analysis, Part-singing",Basic song with easy harmonizing,2,2,,,,NY
Two Latvian Carols,Andrejs Jansons,,,TTBB,,,,,,,,1,1,,,,NY
Two Madrigals,"Paulus, Stephen",,Anonymous,SATB,a capella,madrigal,English,English,"Singing, Farewell","harmony, madrigal, dynamics","two madrigals: ""Sing we at pleasure"", ""And must I now depart then?""",1,1,,,,NY
Two Meditations of John Donne,"Benton, Susan",,"Donne, John",SATB,a cappella,Renaissance,English,England,Religious,"John Donne, Renaissance, Part-writing",Simple songs. Easy to learn. Great for learning solfege and si mple part-writing.,2,2,,,,NY
Two Northumbrian Folk-Songs,,"Neaum, Michael",,"SA, SSA",piano,Folk,English,Umbria,,"tradition, harmony","contrasting tempos, 6/8",1,1,,,,NY
Two Polish Wedding Songs,"Prosnak, Karol and Luciuk, Juliusz","ed. Zielinski, Richard",Traditional,SATB (bass divisi),Piano,Traditional,Polish,Poland,Weddings,"Poland, Wedding Celebrations, Traditions, World Cultures, Geography","Upbeat, rhythmic and exciting. The music might be difficult to learn, but would probably great fun for a choir to sing. Involves some new techniques that students may not have encountered (glissando, grace notes) Some dissonant parts in the harmony, but",1,1,,,,NY
Two Short Anthems,"Beach, H.H.A","Brunelle, Philip",,SATB,,,English,,,,,1,1,,,,NY
Two Singing Songs,"Chilcott, Bob",,"Ravenscroft, Thomas",SA,Piano,Contemporary,English,England,Singing,"Legato, Breath, Peace.","Simple, soft and beatiful pieces. (1. Sing you now, 2. The singing of birds)",1,1,,,,NY
Two Spanish Carols,Spanish Traditional carol,"Carter, Andrew",Carter - English translation,SSATB unacc.,a capella,Carol,Spanish and English,Spain,Christmas,"tradition, Spanish language, contrasting dynamics, intonation, syncopation",A la Nanita Nana,1,1,,,,NY
